stock_id,date,5_day_avg,20_day_avg
10,2024-09-23 00:00:00-04:00,171.57,165.92
10,2024-09-24 00:00:00-04:00,174.61,167.33
10,2024-09-25 00:00:00-04:00,176.76,168.63
10,2024-09-26 00:00:00-04:00,179.68,170.24
10,2024-09-27 00:00:00-04:00,178.69,170.86
10,2024-09-30 00:00:00-04:00,176.61,171.01
10,2024-10-01 00:00:00-04:00,174.69,171.0
10,2024-10-02 00:00:00-04:00,174.65,171.34
10,2024-10-03 00:00:00-04:00,175.84,171.99
10,2024-10-04 00:00:00-04:00,177.19,172.74
10,2024-10-07 00:00:00-04:00,179.2,173.74
10,2024-10-08 00:00:00-04:00,181.04,174.79
10,2024-10-09 00:00:00-04:00,182.64,175.84
10,2024-10-10 00:00:00-04:00,183.25,176.66
10,2024-10-11 00:00:00-04:00,185.32,177.88
10,2024-10-14 00:00:00-04:00,187.17,179.12
10,2024-10-15 00:00:00-04:00,186.72,179.75
10,2024-10-16 00:00:00-04:00,186.53,180.36
10,2024-10-17 00:00:00-04:00,192.48,182.65
10,2024-10-18 00:00:00-04:00,194.78,184.24
10,2024-10-21 00:00:00-04:00,196.7,185.8
10,2024-10-22 00:00:00-04:00,196.83,186.87
10,2024-10-23 00:00:00-04:00,197.7,188.07
10,2024-10-24 00:00:00-04:00,197.31,188.88
10,2024-10-25 00:00:00-04:00,198.88,190.13
10,2024-10-28 00:00:00-04:00,197.02,190.43
10,2024-10-29 00:00:00-04:00,196.53,190.92
10,2024-10-30 00:00:00-04:00,195.39,191.13
10,2024-10-31 00:00:00-04:00,193.33,190.94
10,2024-11-01 00:00:00-04:00,192.75,191.0
10,2024-11-04 00:00:00-05:00,191.9,190.93
10,2024-11-05 00:00:00-05:00,192.73,191.26
10,2024-11-06 00:00:00-05:00,192.44,191.32
10,2024-11-07 00:00:00-05:00,194.89,192.12
10,2024-11-08 00:00:00-05:00,196.52,192.85
10,2024-11-11 00:00:00-05:00,195.24,192.84
10,2024-11-12 00:00:00-05:00,193.63,192.61
10,2024-11-13 00:00:00-05:00,190.87,191.91
10,2024-11-14 00:00:00-05:00,189.64,191.46
10,2024-11-15 00:00:00-05:00,187.99,190.82
10,2024-11-18 00:00:00-05:00,187.38,190.38
10,2024-11-19 00:00:00-05:00,187.7,190.18
10,2024-11-20 00:00:00-05:00,187.48,189.88
10,2024-11-21 00:00:00-05:00,188.28,189.88
10,2024-11-22 00:00:00-05:00,188.44,189.77
10,2024-11-25 00:00:00-05:00,186.88,189.2
10,2024-11-26 00:00:00-05:00,185.44,188.57
10,2024-11-27 00:00:00-05:00,183.6,187.74
10,2024-11-29 00:00:00-05:00,183.52,187.33
10,2024-12-02 00:00:00-05:00,186.69,187.87
10,2024-12-03 00:00:00-05:00,190.29,188.79
10,2024-12-04 00:00:00-05:00,193.29,189.79
10,2024-12-05 00:00:00-05:00,196.48,191.03
10,2024-12-06 00:00:00-05:00,198.18,192.04
10,2024-12-09 00:00:00-05:00,198.04,192.58
10,2024-12-10 00:00:00-05:00,195.56,192.39
10,2024-12-11 00:00:00-05:00,194.78,192.47
10,2024-12-12 00:00:00-05:00,193.43,192.31
10,2024-12-13 00:00:00-05:00,195.69,193.06
10,2024-12-16 00:00:00-05:00,197.6,193.86
10,2024-12-17 00:00:00-05:00,198.36,194.43
10,2024-12-18 00:00:00-05:00,197.18,194.47
10,2024-12-19 00:00:00-05:00,196.08,194.41
10,2024-12-20 00:00:00-05:00,196.2,194.6
10,2024-12-23 00:00:00-05:00,199.65,195.74
10,2024-12-24 00:00:00-05:00,201.61,196.67
10,2024-12-26 00:00:00-05:00,201.83,197.21
10,2024-12-27 00:00:00-05:00,201.5,197.55
10,2024-12-30 00:00:00-05:00,200.87,197.75
10,2024-12-31 00:00:00-05:00,199.49,197.65
10,2025-01-02 00:00:00-05:00,199.93,197.95
10,2025-01-03 00:00:00-05:00,202.55,198.89
10,2025-01-06 00:00:00-05:00,208.09,200.82
10,2025-01-07 00:00:00-05:00,208.92,201.75
10,2025-01-08 00:00:00-05:00,208.05,202.19
10,2025-01-10 00:00:00-05:00,207.89,202.7
10,2025-01-13 00:00:00-05:00,205.45,202.5
10,2025-01-14 00:00:00-05:00,203.86,202.32
10,2025-01-15 00:00:00-05:00,204.57,202.67
10,2025-01-16 00:00:00-05:00,207.7,203.75
10,2025-01-17 00:00:00-05:00,208.69,204.41
10,2025-01-21 00:00:00-05:00,211.75,205.69
10,2025-01-22 00:00:00-05:00,215.27,207.27
10,2025-01-23 00:00:00-05:00,218.1,208.84
10,2025-01-24 00:00:00-05:00,219.07,210.0
10,2025-01-27 00:00:00-05:00,209.9,208.25
10,2025-01-28 00:00:00-05:00,207.14,207.61
10,2025-01-29 00:00:00-05:00,205.27,207.04
10,2025-01-30 00:00:00-05:00,205.96,207.07
10,2025-01-31 00:00:00-05:00,206.81,207.2
10,2025-02-03 00:00:00-05:00,204.22,206.42
10,2025-02-04 00:00:00-05:00,203.9,206.12
10,2025-02-05 00:00:00-05:00,205.18,206.28
10,2025-02-06 00:00:00-05:00,206.68,206.6
10,2025-02-07 00:00:00-05:00,206.23,206.48
10,2025-02-10 00:00:00-05:00,206.53,206.54
10,2025-02-11 00:00:00-05:00,207.0,206.68
10,2025-02-12 00:00:00-05:00,206.53,206.57
10,2025-02-13 00:00:00-05:00,204.7,206.04
10,2025-02-14 00:00:00-05:00,204.17,205.77
10,2025-02-18 00:00:00-05:00,203.43,205.4
10,2025-02-19 00:00:00-05:00,202.34,204.9
10,2025-02-20 00:00:00-05:00,201.34,204.37
10,2025-02-21 00:00:00-05:00,200.05,203.72
10,2025-02-24 00:00:00-05:00,197.0,202.5
10,2025-02-25 00:00:00-05:00,194.21,201.18
10,2025-02-26 00:00:00-05:00,194.1,200.48
10,2025-02-27 00:00:00-05:00,189.53,198.57
10,2025-02-28 00:00:00-05:00,186.29,196.78
